const,fx,policyRate,bankCreditPnfs_yoy_L2,cpi_yoy_L1
0.0,-0.0038581411255790956,-0.0036041380959022716,-0.001882237637523758,0.02401752324654808
0.0,0.003270993575169996,-0.006948489050660101,0.008118630943217795,0.035451242960753006
0.0,0.013619524261430342,-0.012803673617381718,0.011484493518228191,0.04639948786326386
0.0,0.020413190608237528,-0.018442709417849982,0.009456274859212499,0.051474622014029595
0.0,0.01344524308723976,-0.010616232340948955,0.011854544404027365,0.051341525203470156
0.0,0.021281827719590182,-0.014723972164347288,0.012116074797218062,0.058521686941271585
0.0,0.02104545131490795,-0.01661457435478951,0.012379690701482104,0.055036752627120225
0.0,0.024697029157127872,-0.014867863942590702,0.012154400226768303,0.05101416140512811
0.0,0.02342394948454512,-0.012546342522709893,0.011963949192131623,0.04970486537776196
0.0,0.02308307098939622,-0.009120022971087565,0.012141271664909255,0.0470499172680411
0.0,0.021106151195108395,-0.0015253669924732093,0.00965917699963029,0.033563767967907554
0.0,0.018734520580724164,-0.0031040383118306637,0.007460465047070102,0.024238975293424118
0.0,0.007043836452467076,0.008994077454744911,0.0075414078390031135,-0.009636246977856899
0.0,0.0011784771247312165,0.007326743980370338,0.00596490110276136,-0.013157828245998643
0.0,-0.0022047877437717032,0.0064757931477970486,0.0038393064922411214,-0.014699255322766476
0.0,-0.013448425317692454,0.003929800637852168,0.0050602232437177005,-0.01512174389421034
0.0,-0.016755084430010357,0.002845908265826438,0.004410021776129725,-0.01858524054782265
0.0,-0.01815429248332748,0.0027105289091105076,0.0023549041816340833,-0.020176509254092707
0.0,-0.018618085267435164,0.0027284241725783432,0.0023861502069848937,-0.020146111935046066
0.0,-0.016829069030509344,0.003788177320748218,0.002521298500946614,-0.02123500439963209
0.0,0.00159464719731659,0.002676748422900346,0.0024405503958223563,-0.025215650078444014
0.0,-0.0025981611218912804,0.0032629584797859933,-0.00038030207479096135,-0.014939279708678442
0.0,-0.005311469709281483,0.0019485607038632225,-0.009837448920407041,-0.0005755932591819146
0.0,-0.004796048210378104,0.004230600361515826,-0.009450923746253465,0.0006033467971383288
0.0,-0.0031339724766576184,0.006305483122382612,-0.006900692953927319,0.0006998070093641218
0.0,0.005342715497736208,0.007195387410338299,-0.006437086348810226,0.009885226404862805
0.0,0.0054396414707252915,0.00688552285845617,0.00029656701064595837,0.012279049108924482
0.0,0.007038704654273715,0.0075354699001445626,-0.0004352312487890231,0.012781052422496941
0.0,0.008361807693295304,0.00550385517853556,0.006751652828161241,0.007519144778530063
0.0,0.006657758794353867,0.0002815343444490281,0.008375285797606012,0.010491565761994934
0.0,0.008171120947154123,0.000253855696842038,0.004788842093826133,0.017214248242289613
0.0,0.008442499983257221,0.011479952732329365,0.007702698982989205,0.009182753664522352
0.0,0.005891358473018044,0.016770703719430458,0.008013779773409623,0.001905042672087802
0.0,0.00750413859766013,0.017875692050297404,0.007069737454371534,-0.0021284218901155326
0.0,0.006034866782570134,0.016224160036499596,0.00783564099956493,-0.008955061866731739
0.0,0.004521625744237099,0.014622135461549987,0.0075357462479814785,-0.010226707573510794
0.0,0.0022497889396800017,0.012169111743360191,0.004863215038490125,-0.01278868882099232
0.0,0.0010060098741314506,0.00400177107179843,0.003627847769125765,-0.015204416221063183
0.0,-0.0001432085006535999,0.0016044570972098882,-0.0005033234887150684,-0.01644480156955069
0.0,-0.00035149657972397105,0.0014989148379845575,-0.006136893331213287,-0.014015169444155618
0.0,-0.0036053977185974873,0.0010442291969002327,-0.005959163929874194,-0.014529946164143439
0.0,-0.0013410374769455302,0.0038387009716780085,-0.0073318456495144345,-0.013458410082494083
0.0,0.0008170830336666768,0.004838654020886679,-0.005031062579450918,-0.012486194293619518
0.0,-6.618863194489677e-05,0.0042962602137822615,0.0027536963100783397,-0.01512528681502772
0.0,-0.00606723368935036,-0.008767757677742339,0.003850992208235766,0.013461325394432606
0.0,-0.006964080523443954,-0.018137801133402718,0.003777863781197084,0.021394081712683147
0.0,-0.005895190128662762,-0.01784108737168026,-0.0012903756059677108,0.02268730932447397
0.0,-0.003087135691553158,-0.00682182649153674,-0.0075870490569514,0.02236765568346982
0.0,0.002862425798557524,0.003723325311498229,-0.011519955242974902,0.01929344870692603
0.0,0.00382852584029024,0.00922852525642611,0.0002821745708206436,0.002885006874771534
0.0,-0.003884769117053111,-0.006228723442291084,0.007429560332902838,0.028142433577049816
0.0,-0.0025028069301697544,-0.0016846355333382235,0.004252297955363246,0.02176513790798708
0.0,-0.0054472270317683065,-0.004242375418402844,0.007093553979730132,0.022339241099962236
0.0,-0.0060648400465515805,-0.0004236204877997807,0.006949958229283766,0.013396459951936777
0.0,0.00132049851681586,0.013713999732617594,0.005296069944470219,-0.014541329589310408
0.0,0.0016830014181823572,0.016327958364281584,0.0055452539939688,-0.015050104328197448
0.0,0.002604009757537824,0.016208079635748617,0.002889793948470469,-0.013103479029769004
0.0,-0.00025793425953452243,0.016497104188601952,0.0047423107626491405,-0.012107124191343245
0.0,0.004389165055754347,0.012876370028129714,0.004144029856420275,-0.009617136283895888
0.0,0.0012955808232300115,0.008565944994611528,-0.0005472564274759861,-0.003552776708033889
0.0,-0.010835717182526423,-0.009969412310720144,0.007558552885479912,-0.009436551421636068
0.0,-0.010351261604669162,-0.00884357717333387,0.005875993611775812,-0.011563822443545178
0.0,-0.004032049479183115,-0.013141698011609151,0.005706420898704891,-0.008504466443396268
0.0,-0.009142689089344458,-0.00948870056451142,0.0008625286996721116,-0.005715437144344832
0.0,-0.0035822154457400756,-0.009330304912400606,6.758674684078869e-05,-0.003707407630158741
0.0,-0.0016425704290895736,-0.011997057539233538,0.0023302432060972934,-0.009444683259457633
0.0,-0.0006373614082349377,-0.011565611590913249,0.002892835774096056,-0.01539409072530816
0.0,-0.004547907142573422,-0.015143751572877591,5.725874597828806e-05,-0.012163158929761267
0.0,-0.004934295201728674,-0.013538765573375713,-0.0003725213463349064,-0.020580520513926785
0.0,-0.0037875343627820257,-0.01650563843186319,-0.0007221680944121544,-0.021570679001988537
0.0,-0.005232234512563991,-0.01788314239309784,-0.0061300698706054394,-0.008494008423544983
0.0,-0.007215429725133618,-0.019748621842763894,-0.0031491008842340308,-0.015056485190248168
0.0,-0.0018505240000968115,-0.016589351290613195,-0.0010754044061468447,-0.010004320469643063
0.0,-0.003156850499099164,-0.02105975855334691,-1.3720127094529744e-05,-0.009091033836102724
0.0,-0.0030986502858149833,-0.01954602623808114,-0.0011375910064134586,-0.008907410963952317
0.0,-0.001582708262349115,-0.017088912446251926,0.003160907816600229,-0.010236533190281989
0.0,0.0004655055760349569,-0.01610986779907307,0.0027684416776810393,-0.01070752238406385
0.0,-0.00019835893395338643,-0.007404524406456403,0.0010537026328256616,-0.004715024658062248
0.0,0.006988251568991473,-0.0032576938685178903,0.0029327952416633705,-0.01099426207689703
0.0,0.000583541840842372,0.008174941828729061,0.0025825154044878218,-0.00589269541543672
0.0,0.0031444591003446476,0.009281963113853636,0.00447005328178875,-0.008446689623347083
0.0,0.004356040361012674,0.012012593982112775,0.00250145748907471,-0.0084768674260431
0.0,0.006022057112854782,0.011058331098429335,0.004617455927150332,-0.009725816391674016
0.0,0.006059253920006995,0.010719197092707872,0.005266239510874584,-0.01398464475601486
0.0,0.010779104421212651,0.0004455076639123945,0.003791930318257073,-0.015652466926258057
0.0,0.009560942347893614,-0.003963029336377985,0.004287504399753743,-0.009854053148751518
0.0,0.00954375866474038,-0.0029680917538007635,0.0027771919222277573,-0.013823257815020043
0.0,0.004952722774610265,-0.005808829230295487,0.002664920747797623,-0.00730308199958472
0.0,0.0024350448968925775,-0.005976638895563155,0.006030188131362592,7.293672879768565e-05
0.0,0.0022689716066588515,-0.00777918305894218,0.005712904684269233,0.0002087218241786104
0.0,0.0026273909804149296,-0.006775653599652287,0.005948893459531064,0.003862736784722074
0.0,0.0008808417428008398,0.012136926043872336,0.004340954348240302,0.0032655823901859547
0.0,0.0021134991296457885,0.013427068097926168,0.007079412343209697,0.0009888432304433082
0.0,0.000617826669972601,0.015925590329547958,0.006689496094286369,0.0016205957160309481
0.0,0.00142378838624154,0.014833028767393444,0.005467790173529465,0.0029573129339041772
0.0,-0.001036978936349442,0.01929040946402438,0.005848928959726436,-0.006047910174224853
0.0,-0.0039010153625031307,0.022632731361454717,0.0020328137673641324,-0.006562626030936372
0.0,-0.0036770563758727805,0.021978142258567458,-0.0001567565704772278,-0.01089647504768891
0.0,-0.0034347652284213836,0.016919698010206048,0.0019236332056607353,-0.0075373845128842735
0.0,-0.0022146856401059267,0.01038647488091101,-0.004884003295019284,-0.0032712014156322765
0.0,-0.00234629316639257,-0.000342870283288903,-0.002351099814072768,-0.010393426226155498
0.0,-0.004510191595622928,-0.011053052793567986,-0.004917646653298107,-0.013527794823908153
0.0,-0.008483880964622586,-0.01781078452136626,-0.008141734227565393,-0.015251843224973527
0.0,-0.010666479492901998,-0.01792572822580496,-0.007017784821537134,-0.022330017430849693
0.0,-0.016262955384445377,-0.021647108385059254,-0.002622430178421382,-0.017714696873781577
0.0,-0.020068855814074596,-0.017011787689893934,-0.004435379038591236,-0.012988987150233697
0.0,-0.025383872270322173,-0.01957299255041562,-0.001912017527615717,-0.021752586225647973
0.0,-0.024230081738942318,-0.019586487863343792,-0.0019628923788286554,-0.024861530042285265
0.0,-0.039084295446141365,-0.01653949665159871,-0.0005985739532479783,-0.02416843533330848
0.0,-0.05541875601410993,-0.01353344404631116,0.0005752895151499615,-0.024178497552475163
0.0,-0.055675065296527465,-0.013399382373859226,0.0008582483484269687,-0.02537005035166203
0.0,-0.05541237414933221,-0.0016190176488407814,0.0013733055185412013,-0.021672941746237483
0.0,-0.012551913763350058,-0.014126204709145895,0.002923834274647561,-0.021861425707766103
0.0,-0.005950186718155237,0.01703494241111457,-0.0009620585173706786,-0.017131345372376927
0.0,-0.0018670082204471328,0.030738421500791445,-0.0010221678772541053,-0.0041737410857740544
0.0,-0.003204712527335687,0.04129356315261248,-0.0013953100722710588,-0.007157837372956237
0.0,-0.02548620880618728,0.039862841697035946,0.0010584136112902342,-0.004727249142711117
0.0,0.0005734293631712717,0.04055616615221879,0.0009249378841877842,-0.003265059328755342
0.0,0.0007146727741383075,0.03393853259671232,0.002127718042361266,0.005738155576564168
0.0,-0.0005617006738748387,0.03874586938369248,0.0018414555608615047,0.0042130963349427475
0.0,0.0019484926621771593,0.04368671938777425,0.001109828516455309,0.00466948051075633
0.0,0.004052076768830375,0.045165225729151645,0.0015297054151506017,-1.977222483674268e-05
0.0,0.0012765104836535103,0.045144326826134604,0.0014697495122163672,-0.004243766070749189
0.0,0.008073949386803178,0.04232932682887622,0.00199292208337738,-0.009125025529124286
0.0,0.0011917246667053406,0.03454945022213906,0.0031110251273685206,-0.012768575293725916
0.0,-0.0020778934879081136,0.030453837489499164,-0.00020443848691684252,-0.01946561674721579
0.0,-0.0033111776798295978,0.02545266360450114,-0.0010580450427778486,-0.02100664323804722
0.0,-0.005150899284094521,-0.004271034489074736,-0.0023618777889350896,-0.018673210341717095
0.0,-0.004711066752984152,-0.016128837511910205,0.00013402930641404965,-0.01509852594530912
0.0,-0.005322711814583272,-0.01659927749729377,0.001113185411845734,-0.015620507445814837
0.0,-0.005289126678840148,-0.025879708496840976,0.001126955506520062,-0.01344046184254239
0.0,-0.006128223276305107,-0.029010989318539942,0.0010910546507238905,-0.01287878540517795
0.0,-0.006839698054750443,-0.02905958380863467,0.0013621101297167115,-0.012947804953118975
0.0,-0.007483238673216874,-0.03172232564333626,0.0011222779220088342,-0.011655672955221234
0.0,-0.008057797575020231,-0.0333239216479069,0.001167939708520862,-0.01128295709489521
0.0,-0.006398683777624683,-0.04110598041428148,0.0017225087856468236,-0.01330657673944188
0.0,-0.002394791361921307,-0.05279851357479856,0.0015014632274869654,-0.013380889362451853
0.0,-0.0034957368338018567,-0.050294480160996496,-0.0004138039017743722,-0.015700973570578754
0.0,-0.004600324848688615,-0.05078529358205742,-0.0007337570589152165,-0.016323974309520962
0.0,-0.004444570304067383,-0.05254483344416258,-0.0011154776407101962,-0.01385014837583185
0.0,-0.003625009292277355,-0.05075218121565286,-0.0007497187789158488,-0.014811319980281042
