const,fx,policyRate
0.0,0.005432558446191251,0.014639334829698782
0.0,0.0026383300172165038,0.01036294828634709
0.0,-0.008733221814909485,0.002796070174954366
0.0,-0.0012764770322246477,-0.003336327795695979
0.0,-0.0011097230153973214,-0.006374950517201796
0.0,-0.009525494501576758,-0.004308675792417489
0.0,-0.018440574822889175,-0.0039538322185399015
0.0,-0.010917741489538457,0.005971955133718438
0.0,-0.006649520531937014,0.0003870977260521613
0.0,-0.01267235875246115,0.004244653440546245
0.0,-0.0050554183445638045,0.003181045344681479
0.0,-0.006783963723573833,0.0011656078597297892
0.0,-0.006397600833734032,0.002375526189280208
0.0,-0.006436310358694754,0.010973352374567185
0.0,-0.001184041035885457,0.016513604115752967
0.0,0.0017326266845338978,0.011144903819076717
0.0,0.004318069156724959,0.01042662390274927
0.0,0.0058191917435033245,0.009940187487227376
0.0,0.0032856743410229683,0.008707137434394099
0.0,-0.0010052937801810914,0.005208359329262748
0.0,-0.0019529657071689144,0.009129442616249435
0.0,-0.004100781090091914,0.016376909929385876
0.0,-0.0045520588377257806,0.017275519065733533
0.0,-0.007028830784547608,0.021029973204422278
0.0,0.0005787053427775391,0.01677275874564657
0.0,-0.007205168442160357,0.011875796509848442
0.0,-0.018808718273357953,-0.015486933532520198
0.0,-0.02086561378557235,-0.005820504820148926
0.0,-0.013947636576194782,-0.015901815760007595
0.0,-0.017857200310972984,-0.007219468836847227
0.0,-0.011271109230001457,-0.015002679608296604
0.0,-0.006583526405738667,-0.020026528185699135
0.0,-0.0016782751007121987,-0.018974265139841007
0.0,-0.015338205164589454,-0.020922846707399002
0.0,-0.016622247909836005,-0.011672037002572324
0.0,-0.019211741189355962,-0.02193549775198335
0.0,-0.024469837021897548,-0.026349468074622562
0.0,-0.0261644311613054,-0.02468005504430039
0.0,-0.014067342898342758,-0.02027359623432858
0.0,-0.017454471817763988,-0.024127447668870445
0.0,-0.012642990681633819,-0.025222562112030573
0.0,-0.00964505521900719,-0.022471084934368266
0.0,-0.010996964379446581,-0.01733967049425701
0.0,-0.0051761264805099926,-0.008511261326493696
0.0,-0.002482571613800246,0.002323916338791605
0.0,0.0007465559247066267,0.004994451694365125
0.0,0.01508203048404539,0.007835364262864459
0.0,0.0005689144571078941,0.00924864961532876
0.0,0.008098351367225405,0.005457857154251542
0.0,0.0021902497092378325,0.005415692620736081
0.0,0.0008215115033090115,0.006809954250929878
0.0,0.001884545190841891,-0.0007986196118872613
0.0,0.0010810166734154336,-0.0010256036143982783
0.0,-0.0016474952807766386,0.0008465927068027668
0.0,0.0008545911745750346,-0.00427547974861227
0.0,-0.0026142591977259145,-0.0072194918920286
0.0,0.003861057900066953,-0.0031706319021759556
0.0,-0.006066437623812817,0.02278115037450334
0.0,-0.0022108773214858956,0.022123109866515733
0.0,-0.00561715414893115,0.025055919690057635
0.0,-0.005032345388026442,0.021797441105009058
0.0,-0.005893504032574128,0.022830383684195113
0.0,-0.012368868992489297,0.02656008428981295
0.0,-0.01630358624533983,0.02422716761007905
0.0,-0.010351886768767145,0.021661184739496093
0.0,-0.014734442627232057,0.015431087507749908
0.0,-0.006600527163536754,-0.0013125445766490884
0.0,-0.013980503481579944,-0.017042770791740623
0.0,-0.02339619240403408,-0.02980821164266672
0.0,-0.025046968604438006,-0.028504169472143986
0.0,-0.031064186043222433,-0.020482733981334603
0.0,-0.037175403541477865,-0.01413495072600199
0.0,-0.04342108042124892,-0.025426723844720982
0.0,-0.03525961622886825,-0.03650668847549241
0.0,-0.04793404217401985,-0.029731613655749244
0.0,-0.06615757977444446,-0.02450749250827357
0.0,-0.06662331018247641,-0.024653493321093265
0.0,-0.06617045607155887,-0.00033349929581163453
0.0,-0.029582359270425514,-0.020701327831484376
0.0,-0.02376109606731916,0.016987810213177
0.0,-0.009680100323166699,0.03645517637080047
0.0,-0.009251536619849503,0.04076330048963427
0.0,-0.04065927572431974,0.03886393567663617
0.0,0.0014793194583035073,0.04399442664871458
0.0,-0.005230861741001718,0.03768573693552753
0.0,-0.0020358640441554597,0.045362882105400786
0.0,0.0015520551937515848,0.05127121998462826
0.0,0.0007225079729687423,0.048908191373338926
0.0,-0.0024729626846965403,0.04407672805187758
0.0,0.00300382853980409,0.04672128522361163
0.0,-0.0064066867282963355,0.04322582946100738
0.0,-0.01676540490356274,0.03447346967470367
0.0,-0.02020402737223776,0.025458356036688203
0.0,-0.013806969872093759,-0.017344097509630955
0.0,-0.014295505742484237,-0.022501045508543028
0.0,-0.01535120834450936,-0.023076712452457286
0.0,-0.014890055268770084,-0.029044794993533286
0.0,-0.015427513693575748,-0.032274521079380065
0.0,-0.01675273337663384,-0.03314705462922575
0.0,-0.015996353544469457,-0.036207234438334124
0.0,-0.016429121826949996,-0.03742736713291379
0.0,-0.01471426134929061,-0.046544425955216864
0.0,-0.015115531635819935,-0.05570957444957458
0.0,-0.01500038233527448,-0.05768933979648864
0.0,-0.018374085050309078,-0.05641707191534806
0.0,-0.01895178762177238,-0.055363767143571746
0.0,-0.015646401261910796,-0.05606335498508997
