date,resPropPrice,fx,dsrPnfs,dsrHousehold,dsrNfc,policyRate,financialStressIndex,bankCreditPnfs_yoy_L1,totalCreditPnfsLCY_yoy_L1,totalCreditPnfs2GDP_yoy_L1,bankCreditPnfs_yoy_L2,totalCreditPnfsLCY_yoy_L2,totalCreditPnfs2GDP_yoy_L2,cpi_yoy_L1,fx_std,is_systemic_crisis,EAtermspread,USpolicyRate,UStermSpread
1960-10-01,,2.1327163375,,,,4.4646464646464645,,17.23815044366166,17.128545056083944,,19.03514720669739,18.953878216745213,,1.29228025,0.0005976157501345,0.0,,2.310606060606061,
1961-01-01,,2.1040131351351348,,,,3.608247422680413,,3.076288025074869,12.42535529354316,,17.23815044366166,17.128545056083944,,0.914952,0.0282904779287263,0.0,,2.0168041237113403,
1961-04-01,,2.030462833333333,,,,3.1989795918367347,,4.010994604499651,12.968134763601192,,3.076288025074869,12.42535529354316,,1.652273,0.0962735627329392,0.0,,1.6811224489795915,
1961-07-01,,2.0398088656716418,,,,3.0,,3.906776941765066,13.621907790748612,,4.010994604499651,12.968134763601192,,1.7587886,0.0992146405440319,0.0,,1.6792929292929293,
1961-10-01,,2.0448815,,,,3.0,,3.578899326817031,13.950873312134204,,3.906776941765066,13.621907790748612,,2.6078418,0.066706729481052,0.0,,2.361111111111111,
1962-01-01,,2.0436762424242425,,,,3.0,,14.305398122569212,15.906725905549578,5.747126436781613,3.578899326817031,13.950873312134204,,2.6596886,0.0130637069332977,0.0,,2.435567010309278,
1962-04-01,,2.0434828666666665,,,,3.0,,12.005481060976807,14.606810280063588,5.374592833876224,14.305398122569212,15.906725905549578,5.747126436781613,3.2492996,0.0043830248495968,0.0,,2.6096938775510203,
1962-07-01,,2.042278727272727,,,,3.0,,11.68930203245626,14.1358272995441,5.128205128205132,12.005481060976807,14.606810280063588,5.374592833876224,3.4612902,0.0021310123852214,0.0,,2.840909090909091,
1962-10-01,,2.04686068115942,,,,3.0,,10.981371325059364,13.414111347477586,3.937007874015741,11.68930203245626,14.1358272995441,5.128205128205132,2.5414366,0.003915140554666,0.0,,2.928181818181818,
1963-01-01,,2.045851953846154,,,,3.0,,11.008580505329402,13.325578490459966,4.192546583850909,10.981371325059364,13.414111347477586,3.937007874015741,2.4807238,0.0042131515064744,0.0,,2.968144329896908,
1963-04-01,,2.038511841269841,,,,3.0,,11.059456814289192,13.077480086893557,4.945904173106652,11.008580505329402,13.325578490459966,4.192546583850909,3.1467336,0.0075839653359687,0.0,,2.9670408163265303,
1963-07-01,,2.0360472916666668,,,,3.0,,11.133995023219343,12.838115656847492,5.640243902439024,11.059456814289192,13.077480086893557,4.945904173106652,3.0188678,0.0107040912497716,0.0,,3.328686868686869,
1963-10-01,,2.032980188405797,,,,3.0,,10.694355603590887,12.130656491816127,5.606060606060614,11.133995023219343,12.838115656847492,5.640243902439024,2.3173498,0.0109813676926972,0.0,,3.452222222222222,
1964-01-01,,2.0320421129032256,,,,3.0,,10.637410133515912,12.037668519781477,5.514157973174361,10.694355603590887,12.130656491816127,5.606060606060614,3.2810490000000003,0.0059121101219356,0.0,,3.4618367346938776,
1964-04-01,,2.031928212121212,,,,3.0,,9.839591267218516,11.726838869715262,3.092783505154628,10.637410133515912,12.037668519781477,5.514157973174361,2.4208096,0.003847726981927,0.0,,3.4887755102040816,
1964-07-01,,2.0324255833333336,,,,3.0,,9.641288619227751,11.784150285331329,2.4531024531024626,9.839591267218516,11.726838869715262,3.092783505154628,1.989138,0.0009489691987305,0.0,,3.452020202020202,
1964-10-01,,2.0328044857142857,,,,3.0,,10.15681820446146,12.292016486032708,2.7259684361549352,9.641288619227751,11.784150285331329,2.4531024531024626,2.6857382000000003,0.0007958299251756,0.0,,3.5798989898989904,
1965-01-01,,2.0337382153846155,,,,3.381443298969072,,9.938596915341114,12.1634334552833,2.259887005649719,10.15681820446146,12.292016486032708,2.7259684361549352,2.18713,0.0015307695624856,0.0,,3.9788659793814434,
1965-04-01,,2.037932696969697,,,,3.5,,10.693136449597862,12.692685928723568,3.571428571428581,9.938596915341114,12.1634334552833,2.259887005649719,2.0544458,0.0050648773616521,0.0,,4.083061224489796,
1965-07-01,,2.049865,,,,3.757575757575758,,10.55319897751268,12.73349593401283,3.3802816901408628,10.693136449597862,12.692685928723568,3.571428571428581,2.8737726,0.0156873437615227,0.0,,4.0798989898989895,
1965-10-01,,2.0465615555555554,,,,4.0,,9.92307727093895,12.270744831492486,2.793296089385477,10.55319897751268,12.73349593401283,3.3802816901408628,3.846154,0.0149427207723136,0.0,,4.172929292929293,
1966-01-01,,2.052042121212121,,,,4.0,,9.668141398327055,11.85251374597762,2.4861878453038555,9.92307727093895,12.270744831492486,2.793296089385477,4.0270684,0.012404328685861,0.0,,4.561340206185567,
1966-04-01,,2.051784369230769,,,,4.377551020408164,,9.481118440637305,11.665158710188608,2.4827586206896517,9.668141398327055,11.85251374597762,2.4861878453038555,4.0765644000000005,0.0050569226116311,0.0,,4.906020408163266,
1966-07-01,,2.040551917808219,,,,5.0,,9.22913882873333,10.921380108020994,2.588555858310615,9.481118440637305,11.665158710188608,2.4827586206896517,4.2409496,0.0108272696429509,0.0,,5.416969696969697,
1966-10-01,,2.033521846153846,,,,5.0,,8.671021993302407,10.064374867567372,2.1739130434782705,9.22913882873333,10.921380108020994,2.588555858310615,3.1111114,0.0181126237759041,0.0,,5.565656565656566,
1967-01-01,,2.0323034615384614,,,,4.304123711340206,,7.194129205598121,8.283751065977896,1.7520215633423095,8.671021993302407,10.064374867567372,2.1739130434782705,2.8412602,0.0178711767751189,0.0,,4.793814432989691,
1967-04-01,,2.033348435483871,,,,3.311224489795918,,5.675374266540056,6.282602025161088,1.8842530282638048,7.194129205598121,8.283751065977896,1.7520215633423095,2.5630824,0.0075709004038626,0.0,,3.9992857142857146,
1967-07-01,,2.045684925373134,,,,3.0,,4.619467261836308,5.062448502679029,2.257636122177953,5.675374266540056,6.282602025161088,1.8842530282638048,1.770335,0.0126727996922533,0.0,,3.879292929292929,
1967-10-01,,2.04155175,,,,3.0,,4.76053469417117,5.0535608696249845,3.856382978723394,4.619467261836308,5.062448502679029,2.257636122177953,1.8197884,0.0129389962887032,0.0,,4.16959595959596,
1968-01-01,,2.044411409090909,,,,3.0,,6.069357674609988,6.459672309224218,5.033112582781452,4.76053469417117,5.0535608696249845,3.856382978723394,1.336202,0.0110868596300828,0.0,,4.789591836734694,
1968-04-01,,2.038188761904762,,,,3.0,,6.89836481270858,7.34031035727174,5.019815059445176,6.069357674609988,6.459672309224218,5.033112582781452,1.461598,0.0066609840659261,0.0,,5.979081632653061,
1968-07-01,,2.044892694444444,,,,3.0,,7.719968329838878,8.580277546390658,4.415584415584428,6.89836481270858,7.34031035727174,5.019815059445176,1.3165426,0.0061791297639131,0.0,,5.945353535353536,
1968-10-01,,2.036848,,,,3.0,,8.35049832686483,9.397525175838185,2.94494238156211,7.719968329838878,8.580277546390658,4.415584415584428,1.270263,0.0083189661488716,0.0,,5.903737373737374,
1969-01-01,,2.052022888888889,,,,3.0,,10.386408684672777,11.933064639559207,3.783102143757877,8.35049832686483,9.397525175838185,2.94494238156211,1.6451809999999998,0.0139517914943526,0.0,,6.509896907216495,
1969-04-01,,2.0469278571428573,,,,3.928571428571429,,11.4768509474507,13.682591447014511,3.5220125786163514,10.386408684672777,11.933064639559207,3.783102143757877,1.533265,0.0126166396745638,0.0,,8.289795918367346,
1969-07-01,,2.0384031142857144,,,,5.212121212121212,,11.607395031186927,13.655190425084784,2.487562189054726,11.4768509474507,13.682591447014511,3.5220125786163514,1.9489556,0.0143576692951606,0.0,,8.972323232323232,
1969-10-01,,1.8968024492753623,,,,6.0,,12.153391543320646,14.147316193773277,2.363184079601988,11.607395031186927,13.655190425084784,2.487562189054726,2.0901094,0.1494053771255549,0.0,,8.887676767676767,
1970-01-01,118.9989,1.8831407049180329,,,,6.371134020618556,0.07554,15.841754983497491,15.3653904588271,2.916160388821387,12.153391543320646,14.147316193773277,2.363184079601988,1.989274,0.1768053052701355,0.0,,8.49938144329897,
1970-04-01,123.27,1.8600883787878788,,,,7.5,0.10604,15.414752600418025,14.502975860411826,1.8226002430133723,15.841754983497491,15.3653904588271,2.916160388821387,2.929191,0.1612650871085158,0.0,,7.882755102040816,
1970-07-01,124.339,1.8566152777777776,,,,7.085858585858586,0.10064,15.830040489779984,14.855306620709465,1.3349514563106624,15.414752600418025,14.502975860411826,1.8226002430133723,3.3682954,0.0382824826747728,0.0,,6.698686868686869,
1970-10-01,124.7133,1.8589155285714287,,,,6.616161616161616,0.0587599999999999,14.827194490207374,14.103921424752874,0.6075334143377908,15.830040489779984,14.855306620709465,1.3349514563106624,3.503313400000001,0.0247695805103736,0.0,,5.577474747474748,
1971-01-01,125.7255,1.857594047619048,,,,6.0,0.06502,9.97503895853158,11.554188862623205,-1.2987012987013102,14.827194490207374,14.103921424752874,0.6075334143377908,3.945319,0.0030361791921809,0.0,,3.850824742268041,
1971-04-01,129.8376,1.8261045714285715,,,,5.0,0.06414,9.517005400950062,11.07437803074818,-1.7899761336515496,9.97503895853158,11.554188862623205,-1.2987012987013102,4.2678824,0.0316598835401793,0.0,,4.551020408163265,
1971-07-01,130.5305,1.750598076923077,,,,5.0,0.07232,10.623210074123968,10.872317479172857,-0.8383233532934131,9.517005400950062,11.07437803074818,-1.7899761336515496,4.9756498,0.1015741619385628,0.0,,5.473535353535354,
1971-10-01,129.7476,1.6918204705882351,,,,4.525252525252525,0.10192,14.414685057518906,12.484918637196008,0.9661835748792312,10.623210074123968,10.872317479172857,-0.8383233532934131,5.758242,0.1495647698657398,0.0,,4.749292929292929,
1972-01-01,129.7109,1.634253106060606,,,,3.612244897959184,0.02908,16.344603253822743,13.388799036679377,2.2727272727272707,14.414685057518906,12.484918637196008,0.9661835748792312,5.760006199999999,0.1641598772791758,0.0,,3.526530612244898,
1972-04-01,131.4522,1.6234663484848486,,,,3.0,0.02808,18.736151513275946,14.172605829486894,3.645200486026723,16.344603253822743,13.388799036679377,2.2727272727272707,5.4166618,0.1172690314807713,0.0,,4.302142857142857,
1972-07-01,131.0397,1.6262393384615383,,,,3.0,0.02672,18.727127363406648,14.88517657009938,4.710144927536231,18.736151513275946,14.172605829486894,3.645200486026723,4.9499048000000005,0.0644862684136236,0.0,,4.734545454545454,
1972-10-01,129.8337,1.6375672096774194,,,,3.919191919191919,0.0500199999999999,15.35444121015679,13.74910503548552,3.947368421052655,18.727127363406648,14.88517657009938,4.710144927536231,5.3613236,0.0132464123316389,0.0,,5.136161616161616,
1973-01-01,128.8482,1.53609821875,,,,4.93298969072165,0.0911,15.580876995572355,14.305049805696624,4.093567251461994,15.35444121015679,13.74910503548552,3.947368421052655,6.1464928,0.0937895020815405,0.0,,6.534226804123712,
1973-04-01,132.1882,1.3995453333333332,,,,5.928571428571429,0.14492,19.45997226884624,15.453508620075173,4.572098475967179,15.580876995572355,14.305049805696624,4.093567251461994,6.3910496000000006,0.2200310389801131,0.0,,7.817755102040816,
1973-07-01,132.1987,1.22456328125,,,,7.0,0.40674,25.119597566963627,14.994269502710631,3.2295271049596286,19.45997226884624,15.453508620075173,4.572098475967179,7.1537848,0.3576972840194655,0.0,,10.553232323232322,
1973-10-01,129.7299,1.2972199850746269,,,,7.0,0.45326,24.953838969132438,15.008448250278803,2.9919447640966323,25.119597566963627,14.994269502710631,3.2295271049596286,7.1022486,0.2702663565083079,0.0,,10.035353535353536,
1974-01-01,129.4368,1.389649238095238,,,,7.0,0.37614,16.49775635884827,12.894851896382107,1.2359550561797494,24.953838969132438,15.008448250278803,2.9919447640966323,7.0324878,0.1655925367889827,0.0,,9.344845360824742,
1974-04-01,132.5986,1.281456542857143,,,,7.0,0.37444,12.815916611977606,10.856967713767853,0.5605381165919354,16.49775635884827,12.894851896382107,1.2359550561797494,7.452887800000001,0.1369507517343808,0.0,,11.243265306122447,
1974-07-01,132.6047,1.3328860694444444,,,,7.0,0.34798,4.670488528807315,9.97767657064319,0.893854748603351,12.815916611977606,10.856967713767853,0.5605381165919354,7.1624994,0.0959799203339215,1.0,,12.127474747474746,
1974-10-01,130.0796,1.2969063636363636,,,,6.565656565656566,0.51318,2.6677093785970607,9.268981935244902,0.893854748603351,4.670488528807315,9.97767657064319,0.893854748603351,6.924493200000001,0.0961027050923323,1.0,,9.33939393939394,
1975-01-01,128.1796,1.1952873,,,,5.582474226804123,0.41398,10.645171618852457,8.3508814393481,0.8879023307436729,2.6677093785970607,9.268981935244902,0.893854748603351,6.72242,0.1167093630329405,0.0,,6.257319587628866,
1975-04-01,127.2637,1.2041284307692308,,,,4.790816326530612,0.22808,7.848685645682085,7.187966814058067,0.557413600891854,10.645171618852457,8.3508814393481,0.8879023307436729,5.9452852,0.1364048320436635,0.0,,5.472755102040817,
1975-07-01,126.3972,1.2982026805555555,,,,4.151515151515151,0.15468,7.457216268453681,6.118552039711389,0.5537098560354448,7.848685645682085,7.187966814058067,0.557413600891854,6.1950778,0.1132189103463011,0.0,,6.157777777777778,
1975-10-01,125.2817,1.3291182352941175,,,,3.5,0.0934199999999999,2.79126751903136,5.291082878967646,0.7751937984496138,7.457216268453681,6.118552039711389,0.5537098560354448,6.1316474,0.1341748208155909,0.0,,5.433535353535353,
1976-01-01,123.4513,1.3161375846153844,,,,3.5,0.10868,0.8365960870106104,6.561835653465686,2.200220022002197,2.79126751903136,5.291082878967646,0.7751937984496138,5.5125972,0.1132319093039101,0.0,,4.841122448979592,
1976-04-01,123.8931,1.3072759242424243,,,,3.5,0.11722,1.6316307413347442,6.754936163895486,1.5521064301551757,0.8365960870106104,6.561835653465686,2.200220022002197,5.210437000000001,0.0263557010158644,0.0,,5.195102040816327,0.7960869565217391
1976-07-01,124.4358,1.2959055555555556,,,,3.5,0.13368,3.0185519324514187,8.006978173093815,1.211453744493407,1.6316307413347442,6.754936163895486,1.5521064301551757,4.4923924,0.028082113216142,0.0,,5.291111111111111,1.083142857142857
1976-10-01,125.3169,1.2328727464788731,,,,3.5,0.11712,12.252134551915228,8.929701885058794,0.7692307692307665,3.0185519324514187,8.006978173093815,1.211453744493407,3.700202200000001,0.0754081128699579,0.0,,4.878686868686869,1.4511764705882353
1977-01-01,124.4579,1.2245661363636364,,,,3.5,0.07812,13.321404588214424,8.690130338853063,-0.1076426264801089,12.252134551915228,8.929701885058794,0.7692307692307665,3.7085056,0.0849263890646529,0.0,,4.651546391752577,1.3303076923076922
1977-04-01,125.7061,1.2083821212121213,,,,3.5,0.04648,11.441024859273806,8.782838299891726,0.1091703056768755,13.321404588214424,8.690130338853063,-0.1076426264801089,3.8735808,0.0767105211253929,0.0,,5.155510204081633,1.2584057971014493
1977-07-01,127.2199,1.1817673285714283,,,,3.5,0.0539599999999999,13.046820028560123,8.748734410819559,0.761697497279612,11.441024859273806,8.782838299891726,0.1091703056768755,3.7325276,0.0450279976578122,0.0,,5.817171717171717,0.8442857142857143
1977-10-01,128.4225,1.1367657258064514,,,,3.414141414141414,0.06266,10.880368834150556,8.53192393780593,1.308615049073092,13.046820028560123,8.748734410819559,0.761697497279612,3.943971,0.0767354153753569,0.0,,6.513636363636364,0.4538709677419354
1978-01-01,129.0396,1.0612216461538462,,,,3.0,0.0938,14.05473849484964,8.632123386308699,1.7241379310344973,10.880368834150556,8.53192393780593,1.308615049073092,3.5138774,0.1287850592642279,0.0,,6.7586597938144335,0.4666666666666666
1978-04-01,130.7871,1.0618214262295085,,,,3.0,0.13242,16.46853040566214,8.037621822702512,1.1995637949836269,14.05473849484964,8.632123386308699,1.7241379310344973,3.0257684,0.1186975723359165,0.0,,7.284183673469388,0.3209230769230769
1978-07-01,133.4952,1.026685765625,,,,3.0,0.19232,14.394949166387416,8.004583477994176,1.1879049676026154,16.46853040566214,8.037621822702512,1.1995637949836269,2.9335534,0.0928596702365679,0.0,,8.101414141414141,0.0156923076923076
1978-10-01,135.0917,0.9596126451612904,,,,3.0,0.1339999999999999,18.295762120183245,8.477005998834208,0.8611410118406715,14.394949166387416,8.004583477994176,1.1879049676026154,2.5896818,0.0960857757857335,0.0,,9.573636363636362,-0.5157142857142858
1979-01-01,135.4543,0.9486389393939394,,,,3.927835051546392,0.1505399999999999,17.714401173240613,8.76409082637084,1.1652542372881047,18.295762120183245,8.477005998834208,0.8611410118406715,2.4631016,0.1083235242096321,0.0,,10.106082474226804,-0.6878124999999999
1979-04-01,138.5403,0.9693555081967212,,,,5.158163265306122,0.12734,15.586261496149746,10.004333633581664,2.478448275862055,17.714401173240613,8.76409082637084,1.1652542372881047,2.877255,0.069573440362478,0.0,,10.192244897959185,-0.47796875
1979-07-01,139.5638,0.929169106060606,,,,5.929292929292929,0.06054,18.428234398700983,10.80405523257908,2.5613660618996503,15.586261496149746,10.004333633581664,2.478448275862055,3.2018314000000005,0.0344739139108009,0.0,,10.943939393939395,-0.43375
1979-10-01,139.3361,0.9032467536231884,,,,6.636363636363637,0.0494,17.83561665986184,10.518803726191203,2.347918890074729,18.428234398700983,10.80405523257908,2.5613660618996503,4.491156999999999,0.056350048405234,0.0,,13.602929292929293,-1.0846268656716418
1980-01-01,139.2642,0.9062087846153846,,,,7.520408163265306,0.14454,14.5323658230188,10.313582309234691,1.9895287958115349,17.83561665986184,10.518803726191203,2.347918890074729,5.247448,0.0610484545021579,0.0,,15.07,-1.2695238095238095
1980-04-01,140.2524,0.9319558615384615,,,,9.13265306122449,0.25792,8.765700414914335,10.148209001179186,1.051524710830698,14.5323658230188,10.313582309234691,1.9895287958115349,5.275665,0.0300156025971267,0.0,,12.835408163265308,0.0895652173913043
1980-07-01,141.2909,0.9072372876712328,,,,9.434343434343434,0.21314,12.53768472283905,9.676051262503748,1.352757544224814,8.765700414914335,10.148209001179186,1.051524710830698,5.892431,0.0266075712878179,0.0,,9.862525252525252,0.6292857142857142
1980-10-01,142.5771,0.97142215942029,,,,9.0,0.41712,6.91070298308536,9.332492786654733,2.085505735140769,12.53768472283905,9.676051262503748,1.352757544224814,5.253187800000001,0.0611147782619353,0.0,,15.822525252525253,-0.7635820895522387
1981-01-01,141.5936,1.0664078412698412,,,,9.0,0.4008,2.983765712427089,10.159507235475118,3.901437371663219,6.91070298308536,9.332492786654733,2.085505735140769,5.040994,0.1399085106619716,0.0,,16.695979381443298,-0.6159016393442623
1981-04-01,143.2212,1.1578651666666666,,,,9.0,0.29954,6.200142209858162,10.874315205609197,6.243496357960465,2.983765712427089,10.159507235475118,3.901437371663219,5.807466,0.2194060267330137,0.0,,17.76112244897959,-0.8818571428571428
1981-07-01,142.3338,1.2425682222222223,,,,9.0,0.2484799999999999,-5.27656086328121,10.253983165845826,6.262833675564661,6.200142209858162,10.874315205609197,6.243496357960465,5.8063744,0.2337199120649551,0.0,,17.642929292929296,-1.1655714285714287
1981-10-01,140.0288,1.1501081142857144,,,,9.0,0.2411,-2.7654704861654222,10.365591749265812,6.230847803881501,-5.27656086328121,10.253983165845826,6.262833675564661,6.565127,0.143974892406824,0.0,,13.666060606060606,0.104776119402985
1982-01-01,138.2868,1.2003634307692308,,,,9.0,0.1825,0.4145077720207224,8.498615280940115,3.9525691699604737,-2.7654704861654222,10.365591749265812,6.230847803881501,7.2676434,0.0854333946219515,0.0,,14.20721649484536,-0.2406349206349206
1982-04-01,136.7363,1.2179644328358208,,,,9.0,0.0954199999999999,-0.8460439483462645,6.902717026914851,2.056807051909914,0.4145077720207224,8.498615280940115,3.9525691699604737,6.1906186,0.0782630915761339,0.0,,14.54642857142857,-0.2213043478260869
1982-07-01,135.1869,1.2680442916666663,,,,8.626262626262626,0.08706,3.889276040206924,6.413381904563131,1.6425120772946888,-0.8460439483462645,6.902717026914851,2.056807051909914,5.2070506000000005,0.0973610209535251,0.0,,11.107676767676768,0.4378571428571428
1982-10-01,133.6146,1.2794233888888888,,,,6.929292929292929,0.0845399999999999,1.483485386254002,6.296407929734404,2.115384615384608,3.889276040206924,6.413381904563131,1.6425120772946888,5.2097482,0.0764976047047302,0.0,,9.335555555555556,0.7586764705882354
1983-01-01,132.7529,1.2319002923076925,,,,5.845360824742268,0.08368,2.78741288588209,6.197626598929884,2.756653992395419,1.483485386254002,6.296407929734404,2.115384615384608,4.7222914000000005,0.0582343569003225,0.0,,8.727835051546393,1.0169230769230768
1983-04-01,133.0032,1.272611193548387,,,,5.0,0.09804,4.62833733253265,5.436212097338133,2.303262955854102,2.78741288588209,6.197626598929884,2.756653992395419,4.0955998,0.0425008130506406,0.0,,8.824591836734694,0.7940625
1983-07-01,131.9363,1.3486086438356164,,,,5.116161616161616,0.1170399999999999,4.148834115914379,5.625686225743243,2.2813688212927508,4.62833733253265,5.436212097338133,2.303262955854102,3.5292296,0.0968594849294831,0.0,,9.46979797979798,0.7766197183098592
1983-10-01,130.0562,1.3690213181818185,,,,5.5,0.13358,4.368896126120792,5.672123220683512,1.6949152542372836,4.148834115914379,5.625686225743243,2.2813688212927508,3.0230772000000004,0.1285399994669865,0.0,,9.457575757575755,0.9961290322580644
1984-01-01,127.7647,1.3816961492537314,,,,5.5,0.15342,0.905697036555586,5.977682179941546,0.9250693802035136,4.368896126120792,5.672123220683512,1.6949152542372836,2.7148348,0.0977107359756056,0.0,,9.686122448979592,1.03046875
1984-04-01,126.4926,1.386623475409836,,,,5.5,0.09318,4.610460017477069,6.720596839400139,0.9380863039399668,0.905697036555586,5.977682179941546,0.9250693802035136,2.7400464,0.0339183015160353,0.0,,10.564489795918366,0.8496923076923076
1984-07-01,125.6981,1.4904909393939394,,,,5.5,0.1440799999999999,3.215852549564624,6.326872457525723,0.8364312267658214,4.610460017477069,6.720596839400139,0.9380863039399668,2.8692684,0.1123601221347108,0.0,,11.395454545454546,0.35984375
1984-10-01,124.43940000000002,1.5592379420289857,,,,5.5,0.14636,1.207665685983561,6.240743582766606,0.6481481481481532,3.215852549564624,6.326872457525723,0.8364312267658214,2.0571192,0.1719418774068264,0.0,,9.31858585858586,0.8838805970149254
1985-01-01,122.8323,1.6644549384615386,,,,5.651546391752578,0.1040799999999999,0.5247520191628441,5.630976466781146,0.6416131989001039,1.207665685983561,6.240743582766606,0.6481481481481532,2.1146322,0.2336912248411925,0.0,,8.492268041237113,1.30758064516129
1985-04-01,121.84340000000002,1.579314507692308,,,,5.554591836734694,0.07138,-0.1596378240321327,6.02371595042277,1.9516728624535464,0.5247520191628441,5.630976466781146,0.6416131989001039,2.2564326,0.1432966938521122,0.0,,7.96030612244898,1.4069565217391304
1985-07-01,122.3284,1.4632058472222222,,,,4.844444444444444,0.05874,2.544508040296667,5.613989287482557,1.0138248847926024,-0.1596378240321327,6.02371595042277,1.9516728624535464,2.3812672,0.1652545095425756,0.0,,7.935353535353536,1.4465217391304348
1985-10-01,122.0951,1.3258571142857145,,,,4.568181818181818,0.11284,10.215784924686533,4.39664156882762,0.0919963201471807,2.544508040296667,5.613989287482557,1.0138248847926024,2.1054568,0.2938169055498706,0.0,,8.019191919191918,1.2491176470588234
1986-01-01,121.9063,1.2025284262295082,,,,4.458762886597938,0.16978,16.281375180909684,4.697266082657992,0.2732240437158362,10.215784924686533,4.39664156882762,0.0919963201471807,1.5755136,0.3274736529071453,0.0,,7.615979381443299,0.7893333333333333
1986-04-01,122.8822,1.151786393939394,,,,4.347959183673469,0.18456,17.700321139262588,4.188057281815727,-0.8204193254330083,16.281375180909684,4.697266082657992,0.2732240437158362,0.9823708,0.2780196653464913,0.0,,6.920112244897959,0.6098571428571429
1986-07-01,123.2271,1.069852191780822,,,,4.35,0.22052,20.51233327837252,4.293082330318532,-0.9124087591240836,17.700321139262588,4.188057281815727,-0.8204193254330083,0.0,0.2144295158772461,0.0,,6.218434343434343,0.8342857142857143
1986-10-01,122.9874,1.0264614347826089,,,,4.437878787878788,0.2486,18.84630075898879,4.3936519255175055,-0.9191176470588204,20.51233327837252,4.293082330318532,-0.9124087591240836,-0.3325948,0.1586186613332436,0.0,,5.875,0.9919117647058824
1987-01-01,121.5717,0.940542,,,,4.125773195876288,0.41178,16.00001576317407,3.250355813330841,-2.179836512261557,18.84630075898879,4.3936519255175055,-0.9191176470588204,-0.8640824,0.176096361505522,0.0,,5.992268041237113,0.8442622950819673
1987-04-01,121.1573,0.9240648636363636,,,,3.669897959183673,0.25182,16.48277954302322,2.905061445256041,-2.022058823529427,16.00001576317407,3.250355813330841,-2.179836512261557,-0.617737,0.1390401999631394,0.0,,6.448979591836735,0.8948571428571429
1987-07-01,121.1435,0.9395319444444444,,,,3.5929292929292926,0.20134,12.071692565942538,2.3688684025564344,-2.025782688766076,16.48277954302322,2.905061445256041,-2.022058823529427,0.0221484,0.0929797292783033,0.0,,6.823232323232324,1.0224285714285717
1987-10-01,121.479,0.8767315774647888,,,,3.528787878787879,0.22628,8.678124686016918,3.38686174122913,-0.4638218923933235,12.071692565942538,2.3688684025564344,-2.025782688766076,0.4895324,0.0599106081880232,0.0,,7.009469696969697,1.1332352941176471
1988-01-01,121.05400000000002,0.8573504393939394,,,,3.25,0.1435799999999999,14.62068168924131,3.3405507212169505,0.0928505106777999,8.678124686016918,3.38686174122913,-0.4638218923933235,0.9387725999999998,0.0774678413893324,0.0,,6.621811224489796,1.05875
1988-04-01,121.6456,0.8739936935483871,,,,3.2755102040816326,0.09,8.58597433929158,3.861222715158719,-0.0938086303939766,14.62068168924131,3.3405507212169505,0.0928505106777999,0.9328894,0.0722335808927068,0.0,,7.008928571428571,1.0340625
1988-07-01,122.3705,0.95279698630137,,,,4.088383838383838,0.1445,4.954230697430972,4.401448228235649,0.4699248120300758,8.58597433929158,3.861222715158719,-0.0938086303939766,1.085002,0.0851783836365982,0.0,,7.89330808080808,0.6491549295774648
1988-10-01,122.2532,0.9067209545454544,,,,4.4944444444444445,0.06834,3.122266327425449,3.905137792767333,-0.6523765144454963,4.954230697430972,4.401448228235649,0.4699248120300758,1.2619692,0.0841199981279952,0.0,,8.297348484848484,0.2492063492063491
1989-01-01,121.3874,0.945922,,,,5.572164948453608,0.06916,-0.8767197994036691,4.731462469692271,-0.4638218923933235,3.122266327425449,3.905137792767333,-0.6523765144454963,1.5942682,0.0733977791076473,0.0,,9.313144329896907,-0.2052380952380952
1989-04-01,121.3138,0.990068888888889,,,,6.222448979591836,0.06018,-1.1560848337525131,5.246188600142943,-0.28169014084507,-0.8767197994036691,4.731462469692271,-0.4638218923933235,2.376676,0.0682935057529995,0.0,,9.713647959183673,-0.186060606060606
1989-07-01,122.9987,0.9836045373134328,,,,6.6893939393939394,0.06392,2.445964286720259,5.6200370728365145,-0.2806361085126663,-1.1560848337525131,5.246188600142943,-0.28169014084507,2.9135494,0.0770398050393548,0.0,,9.153409090909092,0.0224615384615384
1989-10-01,124.1484,0.9280410769230768,,,,7.291919191919192,0.14842,6.898039602216266,6.0746284022128005,0.0,2.445964286720259,5.6200370728365145,-0.2806361085126663,2.7765778,0.0596243357925765,0.0,,8.633838383838384,0.0559375
1990-01-01,126.0872,0.8648160757575757,,,,7.743814432989691,0.1708599999999999,9.73320256591197,6.637257745433089,0.4659832246039164,6.898039602216266,6.0746284022128005,0.0,3.0296914,0.116580304222141,0.0,,8.25,0.0603125
1990-04-01,128.8115,0.8578635967741935,,,,7.798979591836734,0.10762,14.2878963737346,7.851319110884569,1.412429378531077,9.73320256591197,6.637257745433089,0.4659832246039164,2.7084852,0.1182925713551908,0.0,,8.25,0.1024615384615384
1990-07-01,129.9628,0.8150551230769231,,,,7.922727272727273,0.13304,15.373989779287813,6.7705433506927815,-0.3752345215759622,14.2878963737346,7.851319110884569,1.412429378531077,2.277526,0.093175748015812,0.0,,8.035353535353535,0.6
