const,fx
0.0,-0.06538452097214759
0.0,-0.061458033166236416
0.0,-0.04823939124122262
0.0,-0.0027685957147332374
0.0,0.02776344474630605
0.0,0.00032829058378410994
0.0,0.04746322305152716
0.0,0.07089615693315864
0.0,0.0701576375690638
0.0,0.09770657855326136
0.0,0.0884284888253751
0.0,0.10590029020924703
0.0,0.09925179432444566
0.0,0.13576827998018415
0.0,0.14628532153688867
0.0,0.10578252105369756
0.0,0.08709968329869298
0.0,0.044383562274269935
0.0,0.06208719350259344
0.0,0.05258907562594686
0.0,-0.0056596447779884325
0.0,-0.03194700676856883
0.0,-0.03507987312939804
0.0,-0.029991376429679802
0.0,-0.03327468984432926
0.0,-0.014282456632790853
0.0,-0.022824759169125172
0.0,-0.03915304471585841
0.0,-0.052432155620117556
0.0,-0.04165000379754929
0.0,-0.017502827423813868
0.0,-0.0031508707958710146
0.0,-0.0009741024535469478
0.0,0.018410399880194744
0.0,0.03932304849186039
0.0,0.07166233076666685
0.0,0.041271567134390355
0.0,0.057608454168512256
0.0,0.04404258299866342
0.0,0.06954683986703458
0.0,0.06514173786810716
0.0,0.07433600637948984
0.0,0.06382072883323417
0.0,0.059304499413156006
0.0,0.017667773179091455
0.0,0.0014398468431681976
0.0,-0.0068033123805798824
0.0,-0.03213220501475007
0.0,-0.034963153205171696
0.0,-0.0467850707280013
0.0,-0.03995855122931971
0.0,-0.03995500080032798
0.0,0.02117156997832353
0.0,0.022037513843533817
0.0,-0.005406392257573316
0.0,-0.007422716135588417
0.0,-0.01418879013377591
0.0,0.016017326412111288
0.0,0.010341812909282454
0.0,0.023951403540704633
0.0,0.025191233735022252
0.0,0.024017116196228018
0.0,0.027505020933967898
0.0,0.02144558744112146
0.0,0.01789319114694081
0.0,0.01687486022430676
0.0,0.024528592631031642
0.0,0.018812970786711958
0.0,-0.007337699513191183
0.0,0.0004682454003341263
0.0,-0.004182862741035933
0.0,-0.012163962553895544
0.0,-0.03033088648575358
0.0,-0.0174590456092119
0.0,-0.00686240745242685
0.0,-0.024087860777945024
0.0,0.001627063330997771
0.0,0.001572970700544829
0.0,0.002939118862741452
0.0,-0.002688361790133058
0.0,0.03249669407639885
0.0,0.016507861790560126
0.0,0.018265260524603946
0.0,0.017432435627015366
0.0,0.016100800365857138
0.0,0.010694092090052437
0.0,-0.011199172784181428
0.0,-0.003781613927385479
0.0,0.018233957782540527
0.0,-0.0025321887538666487
0.0,0.03284974272610271
0.0,0.01964935493124358
0.0,-0.03534814156482753
0.0,-0.01314904607650533
0.0,-0.021767447279053158
0.0,-0.021579415927008086
0.0,-0.013703830846279743
0.0,-0.014511421970819356
0.0,-0.0011567574169748696
0.0,-0.03497080331617326
0.0,-0.04815583194813371
0.0,-0.043138607000109915
0.0,-0.045765419562449096
0.0,-0.05887722090821626
0.0,-0.03504286320101528
0.0,-0.040085625273131885
0.0,-0.022113307974104827
0.0,-0.013358291935292073
0.0,-0.027464809681150656
0.0,-0.011033308685509837
0.0,-0.0026715231622438298
0.0,0.005522380223701475
0.0,0.009096869500499451
0.0,0.007651364464072686
0.0,0.02482002481352538
0.0,0.009896818931301822
0.0,0.008283172724040923
0.0,0.0021253131038247376
0.0,0.0034052268059167547
0.0,-0.003293082111267722
0.0,0.012245545719488292
0.0,-0.002114160713463207
0.0,0.013606250556804297
0.0,-0.005977009357775387
0.0,0.00922940069642209
0.0,0.008788063328029238
0.0,0.013050590503262356
0.0,0.011253115288272966
0.0,0.0012065629877179164
0.0,0.0009652408869806095
0.0,-0.007845686172513524
0.0,-0.0018384983667056075
0.0,-0.009868057074418174
0.0,-0.01967489907186973
0.0,-0.041476214748654455
0.0,-0.032744358403651856
0.0,-0.03826368681391614
0.0,-0.05487983031947806
0.0,-0.044808962262141
0.0,-0.06771599575498839
0.0,-0.03821323559463053
0.0,-0.08028357302453515
0.0,-0.08985976142394066
0.0,-0.08023913559012726
0.0,-0.04358119335916854
0.0,-0.019515064323786645
0.0,-0.0026218681957107036
0.0,0.03248889394992147
0.0,-0.010416518272431858
0.0,0.013957464879094914
0.0,0.0375641900476694
0.0,0.01712396019109292
0.0,0.02899803684165818
0.0,0.03516864434783201
0.0,0.03630010094100726
0.0,0.047974823306612964
0.0,0.006457002059505612
0.0,-0.014770899105715217
0.0,-0.014647362642244843
0.0,-0.013955076000638656
0.0,-0.023737183617267874
0.0,-0.02474820703821024
0.0,-0.036145196694014885
0.0,-0.03200779403843626
0.0,-0.024780152113962686
0.0,-0.04343613995515625
0.0,-0.053455791785781914
0.0,-0.04919751364577678
0.0,-0.04772388894165488
0.0,-0.04286988672993175
0.0,-0.054195070793794
0.0,-0.06489533434294571
0.0,-0.046102942443067146
