const,fx
0.0,-0.06531961114491423
0.0,-0.06139246164726501
0.0,-0.04818848188231641
0.0,-0.002732562411983963
0.0,0.027811729771638056
0.0,0.0003841406758147059
0.0,0.04749204474544968
0.0,0.0709507313749782
0.0,0.07020642333642173
0.0,0.09775452490430325
0.0,0.08849118253965571
0.0,0.10594857546551793
0.0,0.09931824915955076
0.0,0.13582527222195495
0.0,0.14634003217168357
0.0,0.10583653307832719
0.0,0.0871311724500265
0.0,0.04441164356885565
0.0,0.06212375526243705
0.0,0.05261833437682071
0.0,-0.005714442011885694
0.0,-0.03193335214135004
0.0,-0.03506687079061521
0.0,-0.029979219129963895
0.0,-0.03328848620669305
0.0,-0.014266543938974792
0.0,-0.022822751152925775
0.0,-0.03912786963017425
0.0,-0.052403092537351766
0.0,-0.04161971343171899
0.0,-0.01747943857608334
0.0,-0.0031241009044242676
0.0,-0.0009633564228352043
0.0,0.018444420723353686
0.0,0.03928203482413664
0.0,0.0716875933983465
0.0,0.04128079404450546
0.0,0.05765497511332796
0.0,0.04405474097118713
0.0,0.06953914349709521
0.0,0.06514664076414192
0.0,0.07434873261750909
0.0,0.06382118929454009
0.0,0.059348430726277004
0.0,0.017731684665013746
0.0,0.0015067268695565872
0.0,-0.006738012216592324
0.0,-0.03204616274648288
0.0,-0.034872720128551006
0.0,-0.046704279940349806
0.0,-0.039856962150843174
0.0,-0.03985305871989112
0.0,0.021269988205276605
0.0,0.022129665867396398
0.0,-0.005398055375844706
0.0,-0.007413487238482048
0.0,-0.014154798066447255
0.0,0.016181084201598424
0.0,0.01053464586406335
0.0,0.024132121107759304
0.0,0.02531781195430085
0.0,0.02399287829757668
0.0,0.027616204731966718
0.0,0.02148660822247621
0.0,0.017920190901859315
0.0,0.016893472105584804
0.0,0.0245239452475289
0.0,0.018814880156023717
0.0,-0.007335023837404151
0.0,0.00023971112801518757
0.0,-0.004462349368295691
0.0,-0.012256446241299273
0.0,-0.030472295858344295
0.0,-0.01766389348304074
0.0,-0.007154403832719254
0.0,-0.024390569616589346
0.0,0.0012270121331312111
0.0,0.0011458618146571098
0.0,0.00251050994193065
0.0,-0.002961130522635358
0.0,0.03220227494941355
0.0,0.0160847716907665
0.0,0.017823956321444713
0.0,0.017037330963830755
0.0,0.015711788103471916
0.0,0.010590024721605005
0.0,-0.011229500768749859
0.0,-0.0037350240157684312
0.0,0.018171775993432674
0.0,-0.002457828886799689
0.0,0.032922558484460754
0.0,0.01977338910615799
0.0,-0.03524309406191605
0.0,-0.013158953181518883
0.0,-0.02167921872889565
0.0,-0.021489647960697765
0.0,-0.013702096487068048
0.0,-0.014495351321274939
0.0,-0.0010711589280981571
0.0,-0.03487150213324639
0.0,-0.04814076821316121
0.0,-0.04308226001488947
0.0,-0.04566422402509488
0.0,-0.058834088755756964
0.0,-0.03507542001512775
0.0,-0.04018723648328887
0.0,-0.02207748603526852
0.0,-0.013350947085527878
0.0,-0.027521440092896227
0.0,-0.011147708767821314
0.0,-0.0027801398947121924
0.0,0.005285566907114117
0.0,0.008941927781779668
0.0,0.007415638139646035
0.0,0.024643134077996363
0.0,0.00968049695235095
0.0,0.008109343341639033
0.0,0.001998931272974005
0.0,0.003191496364233899
0.0,-0.003402755585993873
0.0,0.012184387308152508
0.0,-0.002104034772310115
0.0,0.013583160289017541
0.0,-0.005985241272464918
0.0,0.009287288141131285
0.0,0.008848883502105309
0.0,0.012996258897910593
0.0,0.011307273431157228
0.0,0.0012544560416063177
0.0,0.0010390431756241013
0.0,-0.007765124836878385
0.0,-0.0017764424628694542
0.0,-0.009791127677381155
0.0,-0.019646232190352747
0.0,-0.04138782082722173
0.0,-0.032714391910340056
0.0,-0.0381862784500845
0.0,-0.05482665984269261
0.0,-0.04476359302887431
0.0,-0.06764777930064156
0.0,-0.038160543755002434
0.0,-0.08023230062277435
0.0,-0.0898114066769267
0.0,-0.08018724553927313
0.0,-0.04350466829368088
0.0,-0.019452236715842446
0.0,-0.0025415536150467234
0.0,0.032557949394577006
0.0,-0.010347543683456023
0.0,0.014043680694448994
0.0,0.03748943532005797
0.0,0.017197028875489195
0.0,0.029073046327939663
0.0,0.03525455536157097
0.0,0.03636365290050889
0.0,0.04803199966016109
0.0,0.006477606076114171
0.0,-0.014745060154273232
0.0,-0.014639282210664533
0.0,-0.013917128362118092
0.0,-0.023711286389843735
0.0,-0.024695488359066077
0.0,-0.036080273976549504
0.0,-0.031945480771719305
0.0,-0.024713944585419086
0.0,-0.043382388950958556
0.0,-0.0534032160598872
0.0,-0.04914301607779634
0.0,-0.04767641420330619
0.0,-0.042882810265036826
0.0,-0.05416097844048636
0.0,-0.06485729525244097
0.0,-0.046080710661299235
