const,fx
0.0,0.03791633406229996
0.0,0.03210873968943268
0.0,0.024293112849190546
0.0,0.01427798633868017
0.0,0.018436504723718758
0.0,0.023726708211745894
0.0,0.017534281517569385
0.0,0.020477858924595013
0.0,0.01841855454915389
0.0,0.012602370740124689
0.0,0.01310839431280313
0.0,0.018492749461082567
0.0,0.020262206317731228
0.0,0.01951925664267346
0.0,0.019012058054751393
0.0,0.018361273134159056
0.0,0.014753579946773293
0.0,0.014278149751578408
0.0,0.01335185498442566
0.0,0.011828552953308782
0.0,0.009252878822728018
0.0,0.004929101007614729
0.0,0.0049634295188233
0.0,0.002952434209333352
0.0,-0.0008865068643422603
0.0,-0.0015145887175416828
0.0,-0.00032887249720187897
0.0,-0.0026289478283779357
0.0,-0.004112617930652969
0.0,-0.003943085599984167
0.0,-0.0024694474205801714
0.0,-0.003884219058541042
0.0,-0.0002105873747523776
0.0,0.005225933737466048
0.0,0.010460508788202715
0.0,0.01530850209446295
0.0,0.010016532620253246
0.0,0.012892903918999117
0.0,0.013900300165127855
0.0,0.016766629116285417
0.0,0.017417913616033325
0.0,0.014697921372456143
0.0,0.017028016496087883
0.0,0.02137774305398851
0.0,0.0225460658251588
0.0,0.023271511864756633
0.0,0.023553528187141706
0.0,0.029498399559614065
0.0,0.03343314555448035
0.0,0.03945525763844479
0.0,0.03458223108994421
0.0,0.027936732824670615
0.0,0.020075555520827296
0.0,0.013016817790000197
0.0,0.010112589232068566
0.0,0.005423071705065059
0.0,0.0029395945966987623
0.0,-0.0019780183745422724
0.0,-0.002921089982447292
0.0,-0.0020358290702741704
0.0,-0.005630218396033121
0.0,-0.0067395010189434165
0.0,-0.005786921631978693
0.0,-0.0012766022193908798
0.0,-0.003913771469857918
0.0,-0.0016700931903017426
0.0,0.000856661251102941
0.0,0.00048667302622043253
0.0,-0.0026935107614638755
0.0,-0.006312204094641283
0.0,-0.006710130371943576
0.0,-0.009160280399878103
0.0,-0.011733693268733933
0.0,-0.011032032032482769
0.0,-0.00505012505288104
0.0,-0.004601028053604289
0.0,-0.008014961111420237
0.0,-0.008434194994777893
0.0,-0.008509420428731481
0.0,-0.012901491785049048
0.0,-0.010708116534880439
0.0,-0.007943139408187421
0.0,-0.00845088150117448
0.0,-0.006686259308099529
0.0,-0.006593490253849258
0.0,-0.005414948368604554
0.0,-0.0072278344344739774
0.0,-0.010013661392638486
0.0,-0.01063784790005974
0.0,-0.012523018221621914
0.0,-0.014901888315277587
0.0,-0.01389239857357282
0.0,-0.014148818957083947
0.0,-0.012833757364563788
0.0,-0.011354159723763337
0.0,-0.011938734640494216
0.0,-0.011047026649039199
0.0,-0.0073493302509773945
0.0,-0.005751948783359464
0.0,-0.0030620166154856593
0.0,-0.004388091392899472
0.0,-0.002568383650475044
0.0,-0.0031846483484340433
0.0,-0.0041209267760525786
0.0,-0.0071614355848497405
0.0,-0.004740436333950113
0.0,-0.001675018831461175
0.0,-0.0011759365649539192
0.0,-0.0006887006207087507
0.0,0.002242961406996922
0.0,0.005563446585704297
0.0,0.007483392803078815
0.0,0.010157560792024563
0.0,0.006210883091244215
0.0,0.009817335706207776
0.0,0.008533167607697815
0.0,0.008051907049013656
0.0,0.009491104500851128
0.0,0.006551535575265826
0.0,0.002364271299004148
0.0,0.0015034596557778617
0.0,-0.0024641066319846666
0.0,-0.00535246057711864
0.0,-0.004944652455832854
0.0,-0.007613097809313673
0.0,-0.009998845202996725
0.0,-0.00832298453887694
0.0,-0.008962252092143703
0.0,-0.011603014398393468
0.0,-0.012155357437615926
0.0,-0.010367781977926056
0.0,-0.008872016647066959
0.0,-0.007642112189445052
0.0,-0.008201345725962527
0.0,-0.01030603296522551
0.0,-0.010892974619112658
0.0,-0.011378219108633908
0.0,-0.012133895693400516
0.0,-0.013353301428528981
0.0,-0.014142411260298932
0.0,-0.016268286083321457
0.0,-0.017564990693092922
0.0,-0.019171948246274665
0.0,-0.017768322334213733
0.0,-0.012392372785034692
0.0,-0.01184963971959149
0.0,-0.013753128573828162
0.0,-0.01576626237750814
0.0,-0.017055765605434415
0.0,-0.014397934569677187
0.0,-0.010771593804708338
0.0,-0.011396668163789071
0.0,-0.013658297166095899
0.0,-0.013947822928382843
0.0,-0.016008030186318106
0.0,-0.015305607682261805
0.0,-0.013334133187356262
0.0,-0.012137199290577057
0.0,-0.01112098785384386
0.0,-0.010008737117928873
0.0,-0.011655862018094541
0.0,-0.012458929056774076
0.0,-0.011988241483791948
0.0,-0.012560108392013148
0.0,-0.01374736847241525
0.0,-0.014018453619559697
0.0,-0.014069856347486902
0.0,-0.012652328550583328
0.0,-0.010018783690380091
0.0,-0.004928256705518885
0.0,-0.003958640342815959
0.0,-0.00431173169958233
0.0,-0.0035559807505336815
